,Date,Price,Open,High,Low,Vol.,Change %
1703,8/11/11,"1,172.64","1,121.30","1,186.29","1,121.30",-,4.63%
1704,8/10/11,"1,120.76","1,171.77","1,171.77","1,118.01",-,-4.42%
1705,8/9/11,"1,172.53","1,120.23","1,172.88","1,101.54",-,4.74%
1706,8/8/11,"1,119.46","1,198.48","1,198.48","1,119.28",-,-6.66%
1707,8/5/11,"1,199.38","1,200.28","1,218.11","1,168.09",-,-0.06%
1708,8/4/11,"1,200.07","1,260.23","1,260.23","1,199.54",-,-4.78%
1709,8/3/11,"1,260.34","1,254.25","1,261.20","1,234.56",-,0.50%
1710,8/2/11,"1,254.05","1,286.56","1,286.56","1,254.03",-,-2.56%
1711,8/1/11,"1,286.94","1,292.59","1,307.38","1,274.73",-,-0.41%
1712,7/29/11,"1,292.28","1,300.12","1,304.16","1,282.86",-,-0.65%
1713,7/28/11,"1,300.67","1,304.84","1,316.32","1,299.16",-,-0.32%
1714,7/27/11,"1,304.89","1,331.91","1,331.91","1,303.49",-,-2.03%
1715,7/26/11,"1,331.94","1,337.39","1,338.51","1,329.59",-,-0.41%
1716,7/25/11,"1,337.43","1,344.32","1,344.32","1,331.09",-,-0.56%
1717,7/22/11,"1,345.02","1,343.80","1,346.10","1,336.95",-,0.09%
1718,7/21/11,"1,343.80","1,325.65","1,347.00","1,325.65",-,1.35%
1719,7/20/11,"1,325.84","1,328.66","1,330.43","1,323.65",-,-0.07%
1720,7/19/11,"1,326.73","1,307.07","1,328.14","1,307.07",-,1.63%
1721,7/18/11,"1,305.44","1,315.94","1,315.94","1,295.92",-,-0.81%
1722,7/15/11,"1,316.14","1,308.87","1,317.70","1,307.52",-,0.56%
1723,7/14/11,"1,308.87","1,317.74","1,326.88","1,306.51",-,-0.67%
1724,7/13/11,"1,317.72","1,314.45","1,331.48","1,314.45",-,0.31%
1725,7/12/11,"1,313.64","1,319.61","1,327.17","1,313.33",-,-0.44%
1726,7/11/11,"1,319.49","1,343.31","1,343.31","1,316.42",-,-1.81%
1727,7/8/11,"1,343.80","1,352.39","1,352.39","1,333.71",-,-0.70%
1728,7/7/11,"1,353.22","1,339.62","1,356.48","1,339.62",-,1.05%
1729,7/6/11,"1,339.22","1,337.56","1,340.94","1,330.92",-,0.10%
1730,7/5/11,"1,337.88","1,339.59","1,340.89","1,334.30",-,-0.13%
1731,7/1/11,"1,339.67","1,320.64","1,341.01","1,318.18",-,1.44%
1732,6/30/11,"1,320.64","1,307.64","1,321.97","1,307.64",-,1.01%
1733,6/29/11,"1,307.41","1,296.85","1,309.21","1,296.85",-,0.83%
1734,6/28/11,"1,296.67","1,280.21","1,296.80","1,280.21",-,1.29%
1735,6/27/11,"1,280.10","1,268.44","1,284.91","1,267.53",-,0.92%
1736,6/24/11,"1,268.45","1,283.04","1,283.93","1,267.24",-,-1.17%
1737,6/23/11,"1,283.50","1,286.60","1,286.60","1,262.87",-,-0.28%
1738,6/22/11,"1,287.14","1,295.48","1,298.61","1,286.79",-,-0.65%
1739,6/21/11,"1,295.52","1,278.40","1,297.62","1,278.40",-,1.34%
1740,6/20/11,"1,278.36","1,271.50","1,280.42","1,267.56",-,0.54%
1741,6/17/11,"1,271.50","1,268.58","1,279.82","1,267.40",-,0.30%
1742,6/16/11,"1,267.64","1,265.53","1,274.11","1,258.07",-,0.18%
1743,6/15/11,"1,265.42","1,287.87","1,287.87","1,261.90",-,-1.74%
1744,6/14/11,"1,287.87","1,272.22","1,292.50","1,272.22",-,1.26%
1745,6/13/11,"1,271.83","1,271.31","1,277.04","1,265.64",-,0.07%
1746,6/10/11,"1,270.98","1,288.60","1,288.60","1,268.28",-,-1.40%
1747,6/9/11,"1,289.00","1,279.63","1,294.54","1,279.63",-,0.74%
1748,6/8/11,"1,279.56","1,284.63","1,287.04","1,277.42",-,-0.42%
1749,6/7/11,"1,284.94","1,286.31","1,296.22","1,284.74",-,-0.10%
1750,6/6/11,"1,286.17","1,300.26","1,300.26","1,284.72",-,-1.08%
1751,6/3/11,"1,300.16","1,312.94","1,312.94","1,297.90",-,-0.97%
1752,6/2/11,"1,312.94","1,314.55","1,318.03","1,305.61",-,-0.12%
1753,6/1/11,"1,314.55","1,345.20","1,345.20","1,313.71",-,-2.28%
1754,5/31/11,"1,345.20","1,331.10","1,345.20","1,331.10",-,1.06%
1755,5/27/11,"1,331.10","1,325.69","1,334.62","1,325.69",-,0.41%
1756,5/26/11,"1,325.69","1,320.64","1,328.51","1,314.41",-,0.40%
1757,5/25/11,"1,320.47","1,316.36","1,325.86","1,311.80",-,0.32%
1758,5/24/11,"1,316.28","1,317.70","1,323.72","1,313.87",-,-0.08%
1759,5/23/11,"1,317.37","1,333.07","1,333.07","1,312.88",-,-1.19%
1760,5/20/11,"1,333.27","1,342.00","1,342.00","1,330.67",-,-0.77%
1761,5/19/11,"1,343.60","1,342.40","1,346.82","1,336.36",-,0.22%
1762,5/18/11,"1,340.68","1,328.54","1,341.82","1,326.59",-,0.88%
1763,5/17/11,"1,328.98","1,326.10","1,330.42","1,318.51",-,-0.04%
1764,5/16/11,"1,329.47","1,334.77","1,343.33","1,327.32",-,-0.62%
1765,5/13/11,"1,337.77","1,348.69","1,350.47","1,333.36",-,-0.81%
1766,5/12/11,"1,348.65","1,339.39","1,351.05","1,332.03",-,0.49%
1767,5/11/11,"1,342.08","1,354.51","1,354.51","1,336.36",-,-1.11%
1768,5/10/11,"1,357.16","1,348.34","1,359.44","1,348.34",-,0.81%
1769,5/9/11,"1,346.29","1,340.20","1,349.44","1,338.64",-,0.45%
1770,5/6/11,"1,340.20","1,340.24","1,354.36","1,335.58",-,0.38%
1771,5/5/11,"1,335.10","1,344.16","1,348.00","1,329.17",-,-0.91%
1772,5/4/11,"1,347.32","1,355.90","1,355.90","1,341.50",-,-0.69%
1773,5/3/11,"1,356.62","1,359.76","1,360.84","1,349.52",-,-0.34%
1774,5/2/11,"1,361.22","1,365.21","1,370.58","1,358.59",-,-0.18%
1775,4/29/11,"1,363.61","1,360.14","1,364.56","1,358.69",-,0.23%
1776,4/28/11,"1,360.48","1,353.86","1,361.71","1,353.60",-,0.36%
1777,4/27/11,"1,355.66","1,348.43","1,357.49","1,344.25",-,0.62%
1778,4/26/11,"1,347.24","1,336.75","1,349.55","1,336.75",-,0.90%
1779,4/25/11,"1,335.25","1,337.14","1,337.55","1,331.47",-,-0.16%
1780,4/21/11,"1,337.38","1,333.23","1,337.49","1,332.83",-,0.53%
1781,4/20/11,"1,330.36","1,319.12","1,332.66","1,319.12",-,1.35%
1782,4/19/11,"1,312.62","1,305.99","1,312.70","1,303.97",-,0.57%
1783,4/18/11,"1,305.14","1,313.35","1,313.35","1,294.70",-,-1.10%
1784,4/15/11,"1,319.68","1,314.54","1,322.88","1,313.68",-,0.39%
1785,4/14/11,"1,314.52","1,311.13","1,316.79","1,302.42",-,0.01%
1786,4/13/11,"1,314.41","1,314.03","1,321.35","1,309.19",-,0.02%
1787,4/12/11,"1,314.16","1,321.96","1,321.96","1,309.51",-,-0.78%
1788,4/11/11,"1,324.46","1,329.01","1,333.77","1,321.06",-,-0.28%
1789,4/8/11,"1,328.17","1,336.16","1,339.46","1,322.94",-,-0.40%
1790,4/7/11,"1,333.51","1,334.82","1,338.80","1,326.56",-,-0.15%
1791,4/6/11,"1,335.54","1,335.94","1,339.38","1,331.09",-,0.22%
1792,4/5/11,"1,332.63","1,332.03","1,338.21","1,330.03",-,-0.02%
1793,4/4/11,"1,332.87","1,333.56","1,336.74","1,329.10",-,0.03%
1794,4/1/11,"1,332.41","1,329.48","1,337.85","1,328.89",-,0.50%
1795,3/31/11,"1,325.83","1,327.44","1,329.77","1,325.03",-,-0.18%
1796,3/30/11,"1,328.26","1,321.89","1,331.74","1,321.89",-,0.67%
1797,3/29/11,"1,319.44","1,309.37","1,319.45","1,305.26",-,0.71%
1798,3/28/11,"1,310.19","1,315.45","1,319.74","1,310.19",-,-0.27%
1799,3/25/11,"1,313.80","1,311.80","1,319.18","1,310.15",-,0.32%
1800,3/24/11,"1,309.66","1,300.61","1,311.34","1,297.74",-,0.93%
1801,3/23/11,"1,297.54","1,292.19","1,300.51","1,284.05",-,0.29%
1802,3/22/11,"1,293.77","1,298.29","1,299.35","1,292.70",-,-0.36%
1803,3/21/11,"1,298.38","1,281.65","1,300.58","1,281.65",-,1.50%
1804,3/18/11,"1,279.21","1,276.71","1,288.88","1,276.18",-,0.43%
1805,3/17/11,"1,273.72","1,261.61","1,278.88","1,261.61",-,1.34%
1806,3/16/11,"1,256.88","1,279.46","1,280.91","1,249.05",-,-1.95%
1807,3/15/11,"1,281.87","1,288.46","1,288.46","1,261.12",-,-1.12%
1808,3/14/11,"1,296.39","1,301.19","1,301.19","1,286.37",-,-0.60%
1809,3/11/11,"1,304.28","1,293.43","1,308.35","1,291.99",-,0.71%
1810,3/10/11,"1,295.11","1,315.72","1,315.72","1,294.21",-,-1.89%
1811,3/9/11,"1,320.02","1,319.92","1,323.21","1,312.27",-,-0.14%
1812,3/8/11,"1,321.82","1,311.05","1,325.74","1,306.86",-,0.89%
1813,3/7/11,"1,310.13","1,322.72","1,327.68","1,303.99",-,-0.83%
1814,3/4/11,"1,321.15","1,330.73","1,331.08","1,312.59",-,-0.74%
1815,3/3/11,"1,330.97","1,312.37","1,332.28","1,312.37",-,1.72%
1816,3/2/11,"1,308.44","1,305.47","1,314.19","1,302.58",-,0.16%
1817,3/1/11,"1,306.33","1,328.64","1,332.09","1,306.14",-,-1.57%
1818,2/28/11,"1,327.22","1,321.61","1,329.38","1,320.55",-,0.56%
1819,2/25/11,"1,319.88","1,307.34","1,320.61","1,307.34",-,1.06%
1820,2/24/11,"1,306.10","1,307.09","1,310.91","1,294.26",-,-0.10%
1821,2/23/11,"1,307.40","1,315.44","1,317.91","1,299.55",-,-0.61%
1822,2/22/11,"1,315.44","1,338.91","1,338.91","1,312.33",-,-2.05%
1823,2/18/11,"1,343.01","1,340.38","1,344.07","1,338.12",-,0.50%
1824,2/16/11,"1,336.32","1,329.51","1,337.61","1,329.51",-,0.63%
1825,2/15/11,"1,328.01","1,330.43","1,330.43","1,324.61",-,-0.32%
1826,2/14/11,"1,332.32","1,328.73","1,332.96","1,326.90",-,0.24%
1827,2/11/11,"1,329.15","1,318.66","1,330.79","1,316.08",-,0.55%
1828,2/10/11,"1,321.87","1,318.13","1,322.78","1,311.74",-,0.07%
1829,2/9/11,"1,320.88","1,322.48","1,324.54","1,314.89",-,-0.28%
1830,2/8/11,"1,324.57","1,318.76","1,324.87","1,316.03",-,0.42%
1831,2/7/11,"1,319.05","1,311.85","1,322.85","1,311.85",-,0.62%
1832,2/4/11,"1,310.87","1,307.01","1,311.00","1,301.67",-,0.29%
1833,2/3/11,"1,307.10","1,302.77","1,308.60","1,294.83",-,0.24%
1834,2/2/11,"1,304.03","1,305.91","1,307.61","1,302.62",-,-0.27%
1835,2/1/11,"1,307.59","1,289.14","1,308.86","1,289.14",-,1.67%
1836,1/31/11,"1,286.12","1,276.50","1,287.17","1,276.50",-,0.77%
1837,1/28/11,"1,276.34","1,299.63","1,302.67","1,275.10",-,-1.79%
1838,1/27/11,"1,299.54","1,297.51","1,301.29","1,294.41",-,0.22%
1839,1/26/11,"1,296.63","1,291.97","1,299.74","1,291.97",-,0.42%
1840,1/25/11,"1,291.18","1,288.17","1,291.26","1,281.07",-,0.03%
1841,1/24/11,"1,290.84","1,283.29","1,291.93","1,282.47",-,0.58%
1842,1/21/11,"1,283.35","1,283.63","1,291.21","1,282.07",-,0.24%
1843,1/20/11,"1,280.26","1,280.85","1,283.35","1,271.26",-,-0.13%
1844,1/19/11,"1,281.92","1,294.52","1,294.60","1,278.92",-,-1.01%
1845,1/18/11,"1,295.02","1,293.22","1,296.06","1,290.16",-,0.14%
1846,1/14/11,"1,293.24","1,282.90","1,293.24","1,281.24",-,0.74%
1847,1/13/11,"1,283.76","1,285.78","1,286.70","1,280.47",-,-0.17%
1848,1/12/11,"1,285.96","1,275.65","1,286.87","1,275.65",-,0.90%
1849,1/11/11,"1,274.48","1,272.58","1,277.25","1,269.62",-,0.37%
1850,1/10/11,"1,269.75","1,270.84","1,271.52","1,262.18",-,-0.14%
1851,1/7/11,"1,271.50","1,274.41","1,276.83","1,261.70",-,-0.18%
1852,1/6/11,"1,273.85","1,276.29","1,278.17","1,270.43",-,-0.21%
1853,1/5/11,"1,276.56","1,268.78","1,277.63","1,265.36",-,0.50%
1854,1/4/11,"1,270.20","1,272.95","1,274.12","1,262.66",-,-0.13%
1855,1/3/11,"1,271.87","1,257.62","1,276.17","1,257.62",-,1.13%
1856,12/31/10,"1,257.64","1,256.76","1,259.34","1,254.19",-,-0.02%
1857,12/30/10,"1,257.88","1,259.44","1,261.09","1,256.32",-,-0.15%
1858,12/29/10,"1,259.78","1,258.78","1,262.60","1,258.78",-,0.10%
1859,12/28/10,"1,258.51","1,259.10","1,259.90","1,256.22",-,0.08%
1860,12/27/10,"1,257.54","1,254.66","1,258.43","1,251.48",-,0.06%
1861,12/23/10,"1,256.77","1,257.53","1,258.59","1,254.05",-,-0.16%
1862,12/22/10,"1,258.84","1,254.94","1,259.39","1,254.94",-,0.34%
1863,12/21/10,"1,254.60","1,249.43","1,255.82","1,249.43",-,0.60%
1864,12/20/10,"1,247.08","1,245.76","1,250.20","1,241.51",-,0.25%
1865,12/17/10,"1,243.91","1,243.63","1,245.81","1,239.87",-,0.08%
1866,12/16/10,"1,242.87","1,236.34","1,243.75","1,232.85",-,0.62%
1867,12/15/10,"1,235.23","1,241.58","1,244.25","1,234.01",-,-0.51%
1868,12/14/10,"1,241.59","1,241.84","1,246.59","1,238.17",-,0.09%
1869,12/13/10,"1,240.46","1,242.52","1,246.73","1,240.34",-,0.00%
1870,12/10/10,"1,240.40","1,233.85","1,240.40","1,232.58",-,0.60%
1871,12/9/10,"1,233.00","1,230.14","1,234.71","1,226.85",-,0.38%
1872,12/8/10,"1,228.28","1,225.02","1,228.93","1,219.50",-,0.37%
1873,12/7/10,"1,223.75","1,227.25","1,235.05","1,223.25",-,0.05%
1874,12/6/10,"1,223.12","1,223.87","1,225.80","1,220.67",-,-0.13%
1875,12/3/10,"1,224.71","1,219.93","1,225.57","1,216.82",-,0.26%
1876,12/2/10,"1,221.53","1,206.81","1,221.89","1,206.81",-,1.28%
1877,12/1/10,"1,206.07","1,186.60","1,207.61","1,186.60",-,2.16%
1878,11/30/10,"1,180.55","1,182.96","1,187.40","1,174.14",-,-0.61%
1879,11/29/10,"1,187.76","1,189.08","1,190.34","1,173.64",-,-0.14%
1880,11/26/10,"1,189.40","1,194.16","1,194.16","1,186.93",-,-0.75%
1881,11/24/10,"1,198.35","1,183.70","1,198.62","1,183.70",-,1.49%
1882,11/23/10,"1,180.73","1,192.51","1,192.51","1,176.91",-,-1.43%
1883,11/22/10,"1,197.84","1,198.07","1,198.94","1,184.58",-,-0.16%
1884,11/19/10,"1,199.73","1,196.12","1,199.97","1,189.44",-,0.25%
1885,11/18/10,"1,196.69","1,183.75","1,200.29","1,183.75",-,1.54%
1886,11/17/10,"1,178.59","1,178.33","1,183.56","1,175.82",-,0.02%
1887,11/16/10,"1,178.34","1,194.79","1,194.79","1,173.00",-,-1.62%
1888,11/15/10,"1,197.75","1,200.44","1,207.43","1,197.15",-,-0.12%
1889,11/12/10,"1,199.21","1,209.07","1,210.50","1,194.08",-,-1.18%
1890,11/11/10,"1,213.54","1,213.04","1,215.45","1,204.49",-,-0.42%
1891,11/10/10,"1,218.71","1,213.14","1,218.75","1,204.33",-,0.44%
1892,11/9/10,"1,213.40","1,223.59","1,226.84","1,208.94",-,-0.81%
1893,11/8/10,"1,223.25","1,223.24","1,224.57","1,217.55",-,-0.21%
1894,11/5/10,"1,225.85","1,221.20","1,227.08","1,220.29",-,0.39%
1895,11/4/10,"1,221.06","1,198.34","1,221.25","1,198.34",-,1.93%
1896,11/3/10,"1,197.96","1,193.79","1,198.30","1,183.56",-,0.37%
1897,11/2/10,"1,193.57","1,187.86","1,195.88","1,187.86",-,0.78%
1898,11/1/10,"1,184.38","1,185.71","1,195.81","1,177.65",-,0.09%
1899,10/29/10,"1,183.26","1,183.87","1,185.46","1,179.70",-,-0.04%
1900,10/28/10,"1,183.78","1,184.47","1,189.53","1,177.10",-,0.11%
1901,10/27/10,"1,182.45","1,183.84","1,183.84","1,171.70",-,-0.27%
1902,10/26/10,"1,185.64","1,184.88","1,187.11","1,177.72",-,0.00%
1903,10/25/10,"1,185.62","1,184.74","1,196.14","1,184.74",-,0.21%
1904,10/22/10,"1,183.08","1,180.52","1,183.93","1,178.99",-,0.24%
1905,10/21/10,"1,180.26","1,179.82","1,189.43","1,171.17",-,0.18%
1906,10/20/10,"1,178.17","1,166.74","1,182.94","1,166.74",-,1.05%
1907,10/19/10,"1,165.90","1,178.64","1,178.64","1,159.71",-,-1.59%
1908,10/18/10,"1,184.71","1,176.83","1,185.53","1,174.55",-,0.72%
1909,10/15/10,"1,176.19","1,177.47","1,181.20","1,167.12",-,0.20%
1910,10/14/10,"1,173.81","1,177.82","1,178.89","1,166.71",-,-0.36%
1911,10/13/10,"1,178.10","1,171.32","1,184.38","1,171.32",-,0.71%
1912,10/12/10,"1,169.77","1,164.28","1,172.58","1,155.71",-,0.38%
1913,10/11/10,"1,165.32","1,165.32","1,168.68","1,162.02",-,0.01%
1914,10/8/10,"1,165.15","1,158.36","1,167.73","1,155.58",-,0.61%
1915,10/7/10,"1,158.06","1,161.57","1,163.87","1,151.41",-,-0.16%
1916,10/6/10,"1,159.97","1,159.81","1,162.33","1,154.85",-,-0.07%
1917,10/5/10,"1,160.75","1,140.68","1,162.76","1,140.68",-,2.09%
1918,10/4/10,"1,137.03","1,144.96","1,148.16","1,131.87",-,-0.80%
1919,10/1/10,"1,146.24","1,143.49","1,150.30","1,139.42",-,0.44%
1920,9/30/10,"1,141.20","1,145.97","1,157.16","1,136.08",-,-0.31%
1921,9/29/10,"1,144.73","1,146.75","1,148.63","1,140.26",-,-0.26%
1922,9/28/10,"1,147.70","1,142.31","1,150.00","1,132.09",-,0.49%
1923,9/27/10,"1,142.16","1,148.64","1,149.92","1,142.00",-,-0.57%
1924,9/24/10,"1,148.67","1,131.69","1,148.90","1,131.69",-,2.12%
1925,9/23/10,"1,124.83","1,131.10","1,136.77","1,122.79",-,-0.83%
1926,9/22/10,"1,134.28","1,139.49","1,144.38","1,131.58",-,-0.48%
1927,9/21/10,"1,139.78","1,142.82","1,148.59","1,136.22",-,-0.26%
1928,9/20/10,"1,142.71","1,126.57","1,144.86","1,126.57",-,1.52%
1929,9/17/10,"1,125.59","1,126.39","1,131.47","1,122.43",-,0.08%
1930,9/16/10,"1,124.66","1,123.89","1,125.44","1,118.88",-,-0.04%
1931,9/15/10,"1,125.07","1,119.43","1,126.46","1,114.63",-,0.35%
1932,9/14/10,"1,121.10","1,121.16","1,127.36","1,115.58",-,-0.07%
1933,9/13/10,"1,121.90","1,113.38","1,123.87","1,113.38",-,1.11%
1934,9/10/10,"1,109.55","1,104.57","1,110.88","1,103.92",-,0.49%
1935,9/9/10,"1,104.18","1,101.15","1,110.27","1,101.15",-,0.48%
1936,9/8/10,"1,098.87","1,092.36","1,103.26","1,092.36",-,0.64%
1937,9/7/10,"1,091.84","1,102.60","1,102.60","1,091.15",-,-1.15%
1938,9/3/10,"1,104.51","1,093.61","1,105.10","1,093.61",-,1.32%
1939,9/2/10,"1,090.10","1,080.66","1,090.10","1,080.39",-,0.91%
1940,9/1/10,"1,080.29","1,049.72","1,081.30","1,049.72",-,2.95%
1941,8/31/10,"1,049.33","1,046.88","1,055.14","1,040.88",-,0.04%
1942,8/30/10,"1,048.92","1,062.90","1,064.40","1,048.79",-,-1.47%
1943,8/27/10,"1,064.59","1,049.27","1,065.21","1,039.70",-,1.66%
1944,8/26/10,"1,047.22","1,056.28","1,061.45","1,045.40",-,-0.77%
1945,8/25/10,"1,055.33","1,048.98","1,059.38","1,039.83",-,0.33%
1946,8/24/10,"1,051.87","1,063.20","1,063.20","1,046.68",-,-1.45%
1947,8/23/10,"1,067.36","1,073.36","1,081.58","1,067.08",-,-0.40%
1948,8/20/10,"1,071.69","1,075.63","1,075.63","1,063.91",-,-0.37%
1949,8/19/10,"1,075.63","1,092.44","1,092.44","1,070.66",-,-1.69%
1950,8/18/10,"1,094.16","1,092.08","1,099.77","1,085.76",-,0.15%
1951,8/17/10,"1,092.54","1,081.16","1,100.14","1,081.16",-,1.22%
1952,8/16/10,"1,079.38","1,077.49","1,082.62","1,069.49",-,0.01%
1953,8/13/10,"1,079.25","1,082.22","1,086.25","1,079.00",-,-0.40%
1954,8/12/10,"1,083.61","1,081.48","1,086.72","1,076.69",-,-0.54%
1955,8/11/10,"1,089.47","1,116.89","1,116.89","1,088.55",-,-2.82%
1956,8/10/10,"1,121.06","1,122.92","1,127.16","1,111.58",-,-0.60%
1957,8/9/10,"1,127.79","1,122.80","1,129.24","1,120.91",-,0.55%
1958,8/6/10,"1,121.64","1,122.07","1,123.06","1,107.17",-,-0.37%
1959,8/5/10,"1,125.81","1,125.78","1,126.56","1,118.81",-,-0.13%
1960,8/4/10,"1,127.24","1,121.06","1,128.75","1,119.46",-,0.61%
1961,8/3/10,"1,120.46","1,125.34","1,125.44","1,116.76",-,-0.48%
1962,8/2/10,"1,125.86","1,107.53","1,127.30","1,107.53",-,2.20%
1963,7/30/10,"1,101.60","1,098.44","1,106.44","1,088.01",-,0.01%
1964,7/29/10,"1,101.53","1,108.07","1,115.90","1,092.82",-,-0.42%
1965,7/28/10,"1,106.13","1,112.84","1,114.66","1,103.11",-,-0.69%
1966,7/27/10,"1,113.84","1,117.36","1,120.95","1,109.78",-,-0.10%
1967,7/26/10,"1,115.01","1,102.89","1,115.01","1,101.30",-,1.12%
1968,7/23/10,"1,102.66","1,092.17","1,103.73","1,087.88",-,0.82%
1969,7/22/10,"1,093.67","1,072.14","1,097.50","1,072.14",-,2.25%
1970,7/21/10,"1,069.59","1,086.67","1,088.96","1,065.25",-,-1.28%
1971,7/20/10,"1,083.48","1,064.53","1,083.94","1,056.88",-,1.14%
1972,7/19/10,"1,071.25","1,066.85","1,074.70","1,061.11",-,0.60%
1973,7/16/10,"1,064.88","1,093.85","1,093.85","1,063.32",-,-2.88%
1974,7/15/10,"1,096.48","1,094.46","1,098.66","1,080.53",-,0.12%
1975,7/14/10,"1,095.17","1,095.61","1,099.08","1,087.68",-,-0.02%
1976,7/13/10,"1,095.34","1,080.65","1,099.46","1,080.65",-,1.54%
1977,7/12/10,"1,078.75","1,077.23","1,080.78","1,070.45",-,0.07%
1978,7/9/10,"1,077.96","1,070.50","1,078.16","1,068.10",-,0.72%
1979,7/8/10,"1,070.25","1,062.92","1,071.25","1,058.24",-,0.94%
1980,7/7/10,"1,060.27","1,028.54","1,060.89","1,028.54",-,3.13%
1981,7/6/10,"1,028.06","1,028.09","1,042.50","1,018.35",-,0.54%
1982,7/2/10,"1,022.58","1,027.65","1,032.95","1,015.93",-,-0.47%
1983,7/1/10,"1,027.37","1,031.10","1,033.58","1,010.91",-,-0.32%
1984,6/30/10,"1,030.71","1,040.56","1,048.08","1,028.33",-,-1.01%
1985,6/29/10,"1,041.24","1,071.10","1,071.10","1,035.18",-,-3.10%
1986,6/28/10,"1,074.57","1,077.50","1,082.60","1,071.45",-,-0.20%
1987,6/25/10,"1,076.76","1,075.10","1,083.56","1,067.89",-,0.29%
1988,6/24/10,"1,073.69","1,090.93","1,090.93","1,071.60",-,-1.68%
1989,6/23/10,"1,092.04","1,095.57","1,099.64","1,085.31",-,-0.30%
1990,6/22/10,"1,095.31","1,113.90","1,118.50","1,094.18",-,-1.61%
1991,6/21/10,"1,113.20","1,122.79","1,131.23","1,108.24",-,-0.39%
1992,6/18/10,"1,117.51","1,116.16","1,121.01","1,113.93",-,0.13%
1993,6/17/10,"1,116.04","1,115.98","1,117.72","1,105.87",-,0.13%
1994,6/16/10,"1,114.61","1,114.02","1,118.74","1,107.13",-,-0.06%
1995,6/15/10,"1,115.23","1,091.21","1,115.59","1,091.21",-,2.35%
1996,6/14/10,"1,089.63","1,095.00","1,105.91","1,089.03",-,-0.18%
1997,6/11/10,"1,091.60","1,082.65","1,092.25","1,077.12",-,0.44%
1998,6/10/10,"1,086.84","1,058.77","1,087.85","1,058.77",-,2.95%
1999,6/9/10,"1,055.69","1,062.75","1,077.74","1,052.25",-,-0.59%
2000,6/8/10,"1,062.00","1,050.81","1,063.15","1,042.17",-,1.10%
2001,6/7/10,"1,050.47","1,065.84","1,071.36","1,049.86",-,-1.35%
2002,6/4/10,"1,064.88","1,098.43","1,098.43","1,060.50",-,-3.44%
2003,6/3/10,"1,102.83","1,098.82","1,105.67","1,091.81",-,0.41%
2004,6/2/10,"1,098.38","1,073.01","1,098.56","1,072.03",-,2.58%
2005,6/1/10,"1,070.71","1,087.30","1,094.77","1,069.89",-,-1.72%
2006,5/28/10,"1,089.41","1,102.59","1,102.59","1,084.78",-,-1.24%
2007,5/27/10,"1,103.06","1,074.27","1,103.52","1,074.27",-,3.29%
2008,5/26/10,"1,067.95","1,075.51","1,090.75","1,065.59",-,-0.57%
2009,5/25/10,"1,074.03","1,067.42","1,074.75","1,040.78",-,0.04%
2010,5/24/10,"1,073.65","1,084.78","1,089.95","1,072.70",-,-1.29%
2011,5/21/10,"1,087.69","1,067.26","1,090.16","1,055.90",-,1.50%
2012,5/20/10,"1,071.59","1,107.34","1,107.34","1,071.58",-,-3.90%
2013,5/19/10,"1,115.05","1,119.57","1,124.27","1,100.66",-,-0.51%
2014,5/18/10,"1,120.80","1,138.78","1,148.66","1,117.20",-,-1.42%
2015,5/17/10,"1,136.94","1,136.52","1,141.88","1,114.96",-,0.11%
2016,5/14/10,"1,135.68","1,157.19","1,157.19","1,126.14",-,-1.88%
2017,5/13/10,"1,157.44","1,170.04","1,173.57","1,156.14",-,-1.21%
2018,5/12/10,"1,171.67","1,155.43","1,172.87","1,155.43",-,1.37%
2019,5/11/10,"1,155.79","1,156.39","1,170.48","1,147.71",-,-0.34%
2020,5/10/10,"1,159.73","1,122.27","1,163.85","1,122.27",-,4.40%
2021,5/7/10,"1,110.88","1,127.04","1,135.13","1,094.15",-,-1.53%
2022,5/6/10,"1,128.15","1,164.38","1,167.58","1,065.79",-,-3.24%
2023,5/5/10,"1,165.87","1,169.24","1,175.95","1,158.15",-,-0.66%
2024,5/4/10,"1,173.60","1,197.50","1,197.50","1,168.12",-,-2.38%
2025,5/3/10,"1,202.26","1,188.58","1,205.13","1,188.58",-,1.31%
2026,4/30/10,"1,186.69","1,206.77","1,207.99","1,186.32",-,-1.66%
2027,4/29/10,"1,206.78","1,193.30","1,209.36","1,193.30",-,1.29%
2028,4/28/10,"1,191.36","1,184.59","1,195.05","1,181.81",-,0.65%
2029,4/27/10,"1,183.71","1,209.92","1,211.38","1,181.62",-,-2.34%
2030,4/26/10,"1,212.05","1,217.07","1,219.80","1,211.07",-,-0.43%
2031,4/23/10,"1,217.28","1,207.87","1,217.28","1,205.10",-,0.71%
2032,4/22/10,"1,208.67","1,202.52","1,210.27","1,190.19",-,0.23%
2033,4/21/10,"1,205.94","1,207.16","1,210.99","1,198.85",-,-0.10%
2034,4/20/10,"1,207.17","1,199.04","1,208.58","1,199.04",-,0.81%
2035,4/19/10,"1,197.52","1,192.06","1,197.87","1,183.68",-,0.45%
